gene_name	RPKM
AC009964.1	1.408074978
AC009965.2	0.578051833
AC009967.3	1.107993426
AC009967.5	1.650198055
AC009967.6	0.091145102
AC009996.1	5.229992776
AC010082.1	0.175447042
AC010082.2	0.603460705
AC010084.1	0.982377892
AC010087.4	0.198967116
AC010095.7	2.062532363
AC010096.1	0.128531127
AC010127.3	0.380692715
AC010127.5	0.097194556
AC010133.1	0.677962027
AC010136.2	1.546899272
AC010137.2	0.021564863
AC010138.3	0.251903322
AC010145.4	0.849747376
AC010148.1	0.797795508
AC010149.1	0.768040897
AC010150.1	0.217055036
AC010168.1	7.752695174
AC010170.1	0.255121599
AC010173.1	3.029788919
AC010175.1	1.434642431
AC010176.1	0.110270932
AC010203.1	10.58600948
AC010203.2	2.972965731
AC010207.2	0.978439629
AC010240.1	0.97194556
AC010240.2	1.002596126
AC010282.1	0.071925244
AC010295.1	2.890259166
AC010301.1	0.515633091
AC010323.1	2.209221087
AC010325.1	0.85804569
AC010326.1	1.293202587
AC010326.2	8.117858353
AC010326.3	2.077668363
AC010326.4	1.931418435
AC010327.1	0.534777107
AC010327.2	0.128156182
AC010328.1	4.241396581
AC010328.2	0.049606978
AC010329.1	0.936868785
AC010332.1	1.739386738
AC010336.1	12.16908558
AC010422.1	2.112112467
AC010441.1	3.53226356
AC010442.1	6.347152901
AC010455.1	0.989458093
AC010468.1	0.134430659
AC010487.2	2.614996388
AC010491.1	3.695323081
AC010506.1	1.336010616
AC010507.1	4.035080535
AC010507.2	5.737380135
AC010522.1	2.500741161
AC010525.1	0.438442508
AC010527.1	0.734647815
AC010527.2	0.364883217
AC010531.1	5.549297599
AC010531.2	0.191786697
AC010536.1	6.585358445
AC010547.2	1.022404603
AC010591.1	150.439204
AC010602.2	1.262412049
AC010606.5	3.196106697
AC010609.3	2.709013817
AC010615.2	0.096257536
AC010615.3	0.775435386
AC010616.1	1.319277457
AC010616.2	1.051674258
AC010623.1	0.42323641
AC010627.1	6.356500767
AC010632.1	30.65019022
AC010643.1	0.269273303
AC010645.1	4.113477465
AC010646.1	2.174848481
AC010655.1	0.080226332
AC010674.1	0.278897533
AC010677.5	0.266577302
AC010679.2	0.464396822
AC010723.1	0.462766215
AC010723.1	0.406777216
AC010724.1	0.08842983
AC010724.4	15.13670257
AC010729.2	0.062903693
AC010731.3	0.776182674
AC010733.2	1.398116881
AC010733.4	0.257665333
AC010733.5	1.098298483
AC010733.7	0.680763523
AC010733.8	1.070640276
AC010744.1	1.087424241
AC010745.3	0.264650237
AC010746.2	0.308222212
AC010761.1	5.125392921
AC010761.2	8.054188876
AC010761.3	0.292879595
AC010789.1	1.353536863
AC010849.1	0.619729552
AC010853.1	0.713180833
AC010859.1	0.733327184
AC010878.3	0.104899569
AC010883.5	1.931680749
AC010886.2	0.45937894
AC010887.1	1.292115862
AC010890.1	0.906436162
AC010894.3	1.566201045
AC010894.5	0.480655791
AC010899.1	0.888111981
AC010900.1	1.665235467
AC010900.2	0.810824383
AC010904.1	1.180966111
AC010906.1	5.85759191
AC010907.2	0.950907778
AC010913.1	0.214218546
AC010928.1	0.083393962
AC010931.2	0.770435413
AC010967.2	0.224600917
AC010967.3	0.329819364
AC010969.1	0.182139052
AC010971.1	0.634854614
AC010973.1	0.192220255
AC010976.1	0.917046867
AC010980.2	3.187323288
AC010984.3	0.21141453
AC010984.4	0.202078838
AC010990.1	0.503037473
AC010997.2	0.880560008
AC010999.2	0.91009155
AC011005.1	0.985801173
AC011005.2	5.126707461
AC011037.1	0.13937798
AC011043.1	1.556293397
AC011139.1	0.274231831
AC011225.1	0.595283731
AC011236.7	1.076763219
AC011236.8	0.239803162
AC011239.1	0.940324044
AC011239.1	0.063412153
AC011242.6	0.581110308
AC011245.1	0.47137274
AC011247.2	0.115125627
AC011247.3	1.885490958
AC011284.3	0.128305898
AC011286.1	0.499226583
AC011288.2	17.57277573
AC011290.5	0.400351816
AC011292.2	0.213676748
AC011294.2	0.329819364
AC011294.3	0.789736968
AC011295.2	15.13670257
AC011317.1	0.399381267
AC011322.1	38.15684871
AC011322.4	2.345121316
AC011325.1	0.280178184
AC011330.5	0.101851482
AC011330.6	0.695125622
AC011330.8	0.041227421
AC011333.1	0.089583889
AC011385.1	4.166986115
AC011385.2	0.563229991
AC011442.1	0.734647815
AC011443.1	0.142574446
AC011444.1	0.283798058
AC011447.1	0.463417081
AC011447.2	1.126015795
AC011450.1	2.353496749
AC011452.1	1.931490436
AC011453.1	3.085108098
AC011455.1	0.726387886
AC011458.1	0.582823487
AC011460.1	1.112603384
AC011466.1	1.131559474
AC011466.2	2.150364137
AC011467.3	0.12860638
AC011468.2	0.464200542
AC011468.3	0.814761486
AC011471.1	1.063167723
AC011472.1	4.763487692
AC011475.1	2.711848106
AC011476.1	7.832999879
AC011477.1	2.270520902
AC011477.3	2.408212209
AC011479.1	1.101971722
AC011487.1	6.292335059
AC011487.2	2.840427111
AC011487.3	0.515633091
AC011489.1	0.882167456
AC011489.2	1.214000128
AC011497.1	0.732198989
AC011498.1	48.58132383
AC011500.2	0.234679163
AC011503.1	0.06929328
AC011503.2	0.122577956
AC011508.1	0.696821878
AC011551.1	7.002965885
AC011551.1	0.219221254
AC011603.1	2.026189254
AC011609.3	0.120295562
AC011611.2	1.109392407
AC011718.4	0.030550723
AC011742.3	0.936049844
AC011742.4	0.090320599
AC011747.3	0.106013367
AC011747.4	1.404092415
AC011747.5	0.790142794
AC011747.6	0.194389112
AC011747.7	0.460985722
AC011753.5	0.720195727
AC011753.6	41.43580641
AC011753.7	0.279465263
AC011754.1	0.223686045
AC011815.1	0.601532715
AC011816.1	0.603460705
AC011816.3	0.627599133
AC011816.4	55.36138695
AC011840.1	3.744199374
AC011841.1	0.114585131
AC011841.7	2.646502369
AC011891.5	0.50847152
AC011893.3	0.176954643
AC011899.1	1.771449166
AC011899.9	0.025529951
AC011904.1	1.129420286
AC011912.1	0.264286331
AC011944.1	0.510836504
AC011978.1	2.468086479
AC011978.2	1.189492942
AC011994.1	36.79299918
AC011997.1	0.532121358
AC011999.1	0.107255711
AC012044.1	1.323251184
AC012065.4	0.480305459
AC012066.1	0.229529464
AC012072.1	0.760068154
AC012074.1	0.900244658
AC012085.2	0.207617861
AC012087.2	0.868710665
AC012100.1	16.91202678
AC012146.7	0.926834163
AC012170.1	6.667374897
AC012170.2	0.871665463
AC012184.1	1.572206417
AC012305.1	1.50451847
AC012305.1	1.488657582
AC012307.2	0.55751192
AC012307.3	2.361246012
AC012309.1	0.184961011
AC012309.5	1.426361666
AC012313.1	0.403786207
AC012313.2	13.21030343
AC012313.3	0.732198989
AC012313.4	2.162997012
AC012314.2	0.828904516
AC012314.6	3.83813986
AC012314.8	1.82257324
AC012317.1	0.642279815
AC012318.1	2.440663296
AC012337.1	0.076376807
AC012354.4	0.075588333
AC012354.6	0.040966001
AC012354.8	4.288367179
AC012358.1	1.594625747
AC012358.4	2.374285424
AC012358.7	1.199015811
AC012358.8	0.712255826
AC012360.4	0.651809189
AC012360.6	0.218784558
AC012363.11	0.242449996
AC012363.12	0.413412227
AC012363.13	0.395783237
AC012363.4	4.260640667
AC012363.7	0.165906115
AC012363.8	0.28490233
AC012363.9	0.322081667
AC012365.1	1.591736932
AC012365.6	1.50451847
AC012366.1	1.830497472
AC012366.2	2.505990396
AC012370.2	0.453842348
AC012377.1	0.845154567
AC012414.2	0.208011076
AC012435.1	4.406753173
AC012442.5	0.516846345
AC012442.6	0.622853582
AC012454.4	2.64916217
AC012456.3	0.479008684
AC012457.2	0.23568637
AC012476.2	0.444655256
AC012487.2	3.444141584
AC012498.1	0.760068154
AC012500.1	1.785851192
AC012501.2	0.749691797
AC012501.3	0.085737586
AC012506.1	0.295241528
AC012506.2	0.246255265
AC012506.4	0.576030673
AC012512.1	0.152966363
AC012513.3	0.233680528
AC012513.4	0.867839012
AC012513.6	1.961247291
AC012531.10	7.281536904
AC012531.14	0.201893104
AC012531.17	4.008388624
AC012533.1	0.42974228
AC012555.1	0.058018937
AC012591.1	0.727349989
AC012594.1	1.492253374
AC012596.1	2.534534961
AC012598.1	1.136170845
AC012613.2	0.096915816
AC012615.1	0.258727558
AC012618.1	1.370493774
AC012621.2	4.554507776
AC012640.1	2.20289094
AC012645.1	2.534534961
AC012652.1	15.54382769
AC012652.1	2.091997111
AC012652.2	5.304794549
AC012668.1	0.655048797
AC012668.3	0.481709861
AC012671.2	122.814658
AC013244.1	0.422422493
AC013248.1	9.57122861
AC013256.1	0.213974099
AC013262.1	0.871665463
AC013267.1	1.109392407
AC013267.2	2.02690278
AC013268.5	0.811550603
AC013271.3	0.075277483
AC013272.3	0.854232153
AC013275.2	0.108796284
AC013283.2	0.454781981
AC013283.3	2.476498939
AC013356.1	2.496132916
AC013400.2	0.220026407
AC013402.2	0.436063453
AC013403.9	1.94389112
AC013409.4	0.050894276
AC013410.2	0.546417156
AC013413.1	2.382154244
AC013418.1	0.496406094
AC013418.2	0.421265172
AC013418.3	1.111849144
AC013437.3	0.186468333
AC013437.8	0.22739099
AC013437.9	0.317427307
AC013444.1	0.057683744
AC013448.1	7.883825745
AC013452.2	0.744609141
AC013461.1	2.860869429
AC013461.2	0.303517149
AC013463.2	0.172960391
AC013467.1	0.345376881
AC013470.6	3.587407105
AC013472.3	0.391052359
AC013474.4	1.512050477
AC013476.1	0.626497599
AC013477.1	0.377422159
AC013480.1	0.703849495
AC013480.2	0.317427307
AC013486.1	2.634745361
AC013489.2	1.396511978
AC013489.3	0.299263892
AC013553.1	1.652584135
AC013553.1	0.233680528
AC013564.1	0.611965723
AC013587.1	0.853757844
AC013603.1	0.367323907
AC013717.3	2.47567281
AC013722.2	0.754082157
AC013733.3	0.518881173
AC013733.5	0.239280715
AC013734.2	0.344294195
AC013791.1	0.198607321
AC015550.1	0.84457429
AC015574.1	6.01807388
AC015631.1	5.526030103
AC015651.1	0.132444797
AC015689.1	1.871435115
AC015691.13	1.642315489
AC015691.7	0.464396822
AC015712.1	1.46703111
AC015712.2	0.102708711
AC015723.1	0.493142359
AC015726.1	0.281614996
AC015771.1	0.989458093
AC015799.1	1.262412049
AC015799.2	1.302330217
AC015801.2	0.104005538
AC015802.1	0.906662913
AC015802.2	5.148274139
AC015802.3	1.355043583
AC015804.1	0.046955899
AC015804.2	2.341333975
AC015813.1	2.907397509
AC015813.2	0.280607686
AC015815.1	2.440663296
AC015815.2	10.71510715
AC015815.3	3.787236148
AC015815.5	6.656354443
AC015815.6	0.892925596
AC015815.7	6.101658239
AC015815.8	7.574472297
AC015818.7	0.038727027
AC015821.1	0.661625592
AC015842.1	0.219806234
AC015845.1	31.14577788
AC015849.2	3.643989658
AC015849.2	0.331812231
AC015849.3	0.399472056
AC015910.1	0.111957032
AC015917.1	0.795868466
AC015917.2	44.68291264
AC015917.2	1.464397977
AC015917.3	5.85759191
AC015922.1	0.854706991
AC015936.1	5.77738356
AC015959.1	0.376904078
AC015969.3	2.171776661
AC015971.2	0.507427431
AC015977.5	0.752259235
AC015978.2	8.04941885
AC015982.5	0.460309507
AC015987.1	0.409812867
AC015994.1	0.074460914
AC016182.1	6.690143044
AC016182.1	0.589215924
AC016205.1	0.71441792
AC016245.1	0.653749097
AC016251.1	0.288267318
AC016251.2	1.947947231
AC016292.3	0.807572414
AC016525.1	0.607754101
AC016559.1	3.846181458
AC016566.1	0.371046785
AC016587.1	0.126096267
AC016590.1	4.378324152
AC016595.1	1.14406092
AC016596.1	134.8033835
AC016601.1	0.364883217
AC016629.1	0.501506157
AC016629.2	11.11014919
AC016629.3	0.335871096
AC016683.5	0.75354956
AC016683.6	4.659695834
AC016689.1	0.417603986
AC016697.3	2.695211001
AC016697.6	15.06612233
AC016700.2	0.245155911
AC016700.4	31.68168701
AC016700.5	3.649934536
AC016705.1	0.24722532
AC016708.2	0.345376881
AC016712.1	1.401540988
AC016712.2	1.743330925
AC016722.1	0.484136611
AC016722.2	0.101835743
AC016722.3	2.358309626
AC016722.4	1.915288908
AC016725.4	4.055755107
AC016732.2	0.68006098
AC016734.1	0.182139052
AC016734.2	0.501506157
AC016734.3	2.305274177
AC016735.2	0.458473393
AC016736.2	0.204779083
AC016737.1	0.251614773
AC016738.1	0.859911818
AC016738.4	0.063030042
AC016739.2	1.591736932
AC016745.3	0.216200489
AC016747.3	3.370737032
AC016748.1	0.505662285
AC016753.1	0.38135364
AC016773.1	1.331270889
AC016821.1	2.524824099
AC016831.7	1.902992421
AC016894.1	1.417159333
AC016907.3	1.263829296
AC016909.1	0.064190443
AC016909.2	2.646502369
AC016912.1	1.580285587
AC016961.1	1.025808048
AC016995.3	1.045093712
AC017002.1	0.29017133
AC017002.2	0.623324905
AC017002.4	0.277348102
AC017006.2	0.710106778
AC017006.3	3.319033877
AC017035.1	2.569119259
AC017048.3	4.08536633
AC017048.4	0.157124247
AC017074.1	2.595135656
AC017074.2	1.957751307
AC017076.4	0.743600869
AC017076.5	0.824754806
AC017078.1	0.298450675
AC017080.1	1.284559629
AC017083.1	1.220331648
AC017096.1	0.066282347
AC017099.3	1.376922877
AC017104.2	5.607509861
AC017104.2	2.204939982
AC017104.6	0.920128204
AC017116.1	0.35814081
AC017116.8	5.385479048
AC018442.1	0.373027141
AC018450.1	8.858195161
AC018462.1	0.566133239
AC018462.2	0.2608785
AC018470.3	0.228812184
AC018470.4	0.070336118
AC018500.1	1.975356984
AC018515.1	2.241425476
AC018557.1	3.497375058
AC018607.3	1111.094194
AC018620.1	0.02783321
AC018628.1	2.711848106
AC018628.2	0.938716652
AC018635.1	1.248066458
AC018638.1	12.34005867
AC018638.2	2.678776788
AC018641.7	0.137977196
AC018642.1	2.311641447
AC018642.1	0.815655961
AC018648.6	6.69391852
AC018659.1	2.554182519
AC018686.1	1.131294575
AC018693.6	0.199690633
AC018696.1	0.402307137
AC018696.4	1.14406092
AC018698.2	1.591736932
AC018705.1	2.054494434
AC018720.1	0.30542227
AC018720.10	3.623932003
AC018731.3	1.14406092
AC018735.1	0.073122402
AC018737.1	3.364779327
AC018737.4	1.27286248
AC018737.6	2.42109886
AC018738.2	0.522999278
AC018755.1	1.393458283
AC018755.11	0.387406872
AC018755.2	10.11982342
AC018755.3	0.970228342
AC018755.4	0.544250983
AC018766.1	3.625317218
AC018781.1	8.614105749
AC018781.2	0.316854954
AC018797.1	0.364640931
AC018804.4	0.954523396
AC018804.6	18.12725652
AC018804.7	7.223708143
AC018809.1	0.615293268
AC018809.6	1.252131821
AC018816.4	0.885724583
AC018832.1	0.194045668
AC018865.1	0.328474261
AC018865.8	0.491732268
AC018865.9	0.843223403
AC018866.1	1.168402642
AC018890.1	0.267225908
AC018890.4	0.058451223
AC018890.6	0.091524874
AC018892.1	1.005031555
AC018892.9	1.560083073
AC018926.1	7.482634007
AC019043.1	0.878638786
AC019084.7	0.25423576
AC019086.1	0.446462798
AC019086.2	1.16427401
AC019097.7	0.29885673
AC019102.1	0.128757149
AC019109.1	1.172143525
AC019117.1	0.131218457
AC019117.2	0.372936667
AC019118.2	0.046855737
AC019129.1	4.672493546
AC019171.4	1.109392407
AC019171.5	1.222595714
AC019176.1	0.369797469
AC019178.1	10.22252845
AC019181.3	0.704037489
AC019185.4	0.844844987
AC019206.1	0.486993493
AC019206.2	0.471963538
AC019208.1	1.168402642
AC019221.4	1.234043239
AC019227.2	2.218784814
AC019294.6	0.551216303
AC019322.1	0.289635676
AC019349.2	0.051298388
AC019349.5	0.230734975
AC020550.7	0.67380275
AC020571.3	0.07772813
AC020575.1	0.790142794
AC020581.4	46.01667255
AC020594.1	2.468086479
AC020629.1	0.133369579
AC020629.3	0.530578977
AC020636.1	1.109392407
AC020661.1	0.293314135
AC020698.1	0.307646634
AC020704.1	0.955042159
AC020743.2	3.150269443
AC020763.1	1.689689974
AC020900.1	2.584231725
AC020907.1	0.086548344
AC020907.3	0.278520325
AC020907.4	2.735974869
AC020907.6	4.469819408
AC020915.1	4.125345418
AC020915.2	4.402870571
AC020915.4	33.56976522
AC020917.1	2.66023854
AC020922.1	44.88338434
AC020923.1	0.092371613
AC020926.1	0.066382501
AC020928.1	0.518414658
AC020928.2	0.772612569
AC020928.3	3.736479375
AC020947.2	0.383127378
AC020956.1	0.235433758
AC021016.3	0.328996051
AC021016.7	0.220541864
AC021016.8	0.615868308
AC021021.2	0.208011076
AC021049.1	0.051855452
AC021054.1	1.984876777
AC021068.1	1.887110796
AC021078.1	1.546899272
AC021106.1	3.581408097
AC021218.2	0.039057556
AC021224.1	0.128156182
AC021231.1	0.340557669
AC021422.1	1.135869553
AC021593.1	2.723338988
AC021607.1	0.442862292
AC021636.1	0.451974684
AC021752.1	0.824410871
AC021755.4	2.512292603
AC021849.1	0.658649765
AC021860.1	2.317085407
AC021876.3	0.223686045
AC021876.4	0.305932725
AC022001.1	1.702788346
AC022007.1	5.525790425
AC022007.5	4.979107514
AC022035.1	0.315784498
AC022075.1	1.203083144
AC022087.1	15.33963293
AC022098.1	31.54523031
AC022098.2	42.86360628
AC022098.3	4.614699509
AC022100.1	0.362474747
AC022148.1	0.302654205
AC022165.1	3.260459139
AC022182.1	0.711640486
AC022182.2	8.818824922
AC022182.3	2.173582562
AC022201.4	0.190346358
AC022201.5	1.148047195
AC022210.2	2.131401166
AC022267.1	0.075071667
AC022311.1	2.317085407
AC022311.1	0.082485804
AC022400.1	2.030305294
AC022409.1	0.455725512
AC022409.2	1.108992338
AC022431.1	0.250753078
AC022431.3	0.6147193
AC022486.1	0.864801955
AC022498.1	0.209799137
AC022498.2	0.871665463
AC022558.1	0.696779371
AC022596.1	0.990831387
AC022596.2	0.134102379
AC022596.6	0.058638467
AC022598.1	0.781707105
AC022692.1	0.345998622
AC022716.1	34.49986589
AC022724.1	2.29609439
AC022748.1	1.681069107
AC022816.2	0.683021445
AC022826.1	0.813554432
AC022861.4	1.861522853
AC022911.1	0.131874943
AC022911.2	3.137995666
AC022916.1	1.032031216
AC022973.1	4.628844181
AC023024.1	12.98724475
AC023024.2	0.978723948
AC023055.1	2.524824099
AC023055.2	6.265857869
AC023115.1	0.206835873
AC023115.3	0.306787286
AC023137.1	0.075071667
AC023137.2	0.356590417
AC023157.1	0.546417156
AC023162.1	4.067772159
AC023271.3	0.148218419
AC023347.1	0.181837497
AC023355.1	0.972728125
AC023355.2	0.448023857
AC023356.3	1.109392407
AC023481.1	4.428622915
AC023490.1	1.115023841
AC023490.2	1.030057194
AC023590.1	2.812544131
AC023600.1	1.664088611
AC023632.1	0.708579666
AC023632.1	0.474222143
AC023672.1	0.286762006
AC023797.1	2.209221087
AC023798.1	2.196596966
AC023818.2	0.378243088
AC023818.3	0.834573315
AC023818.4	0.412700228
AC023830.1	0.224404243
AC023830.2	2.189299302
AC023830.3	0.284717688
AC023830.4	10.35629614
AC024082.3	0.157124247
AC024168.2	0.768040897
AC024267.1	1.615144828
AC024270.1	27.21952913
AC024361.1	0.122852179
AC024367.1	1.479189876
AC024560.3	0.070766655
AC024575.1	24.67073458
AC024580.1	0.81614537
AC024580.2	0.529938954
AC024589.1	0.525829832
AC024592.1	1.574289563
AC024651.1	1.075098979
AC024896.1	0.689398812
AC024902.1	1.867854563
AC024937.1	0.903949369
AC024937.2	6.81443218
AC024937.2	0.319272815
AC024937.3	0.476928622
AC024937.4	16.68982989
AC024937.6	0.442149148
AC024940.1	0.726147757
AC024952.1	1.702788346
AC025029.1	0.371360434
AC025164.1	0.301233813
AC025165.1	0.314698706
AC025165.8	0.326458148
AC025166.1	0.940324044
AC025171.1	3.807555616
AC025259.1	0.833587987
AC025260.1	0.972851803
AC025260.3	2.72580132
AC025279.1	0.733421358
AC025280.1	0.550525555
AC025284.1	2.361932222
AC025335.1	2.172543803
AC025370.1	1.682295269
AC025442.1	0.569066572
AC025442.3	12.33017008
AC025449.1	3.21976754
AC025518.1	1.49428365
AC025562.1	5.331546034
AC025569.1	0.196827685
AC025572.2	0.430705287
AC025627.9	0.362474747
AC025674.1	6.312060247
AC025750.5	1.220331648
AC025750.8	2.93438526
AC025917.1	0.325421773
AC025918.1	224.7444118
AC026150.1	0.222778597
AC026150.4	0.237726944
AC026150.8	0.7966932
AC026166.1	2.354842374
AC026191.1	18.7306718
AC026191.1	0.291325858
AC026191.2	0.146439798
AC026202.1	0.737113076
AC026202.3	0.163437274
AC026202.5	0.18774333
AC026271.1	1.880648087
AC026271.1	0.229289871
AC026271.5	0.081476149
AC026271.6	0.161040833
AC026336.1	0.238890372
AC026357.1	10.1903983
AC026362.1	0.200510905
AC026366.2	1.985624376
AC026406.1	0.382682398
AC026407.1	0.266075003
AC026412.1	1.741794951
AC026444.1	12.02279405
AC026448.1	1.220331648
AC026458.1	1.260739981
AC026624.1	0.252967021
AC026689.1	6.366947728
AC026700.1	1.20692141
AC026719.1	1.627108864
AC026726.1	134.5802367
AC026764.2	1.689689974
AC026764.3	1.861522853
AC026765.1	0.660134325
AC026801.2	1.446513807
AC026801.3	6.385456297
AC026803.14	0.25364861
AC026882.1	0.228336483
AC026904.1	0.123786811
AC026954.6	0.169883756
AC026979.1	1.060888214
AC026992.1	0.816578798
AC027045.1	0.155787019
AC027088.1	0.747141825
AC027097.1	0.355436402
AC027124.2	1.414118219
AC027124.4	1.706094731
AC027129.1	2.328548021
AC027139.1	0.233680528
AC027139.3	0.385367889
AC027220.1	0.799343874
AC027237.1	2.300735521
AC027237.2	0.617715682
AC027250.2	1.45791834
AC027277.1	0.049074999
AC027281.2	0.028971208
AC027288.2	0.369797469
AC027296.1	0.716087031
AC027317.2	1.179380921
AC027319.2	1.05896548
AC027323.1	3.19767579
AC027601.1	2.825498172
AC027601.1	0.13476055
AC027601.2	0.139289598
AC027607.1	1.069424034
AC027612.1	1.168402642
AC027612.1	0.419598274
AC027612.6	1.452295515
AC027644.2	0.226921174
AC027644.3	2.964558887
AC027702.1	1.156103666
AC027763.1	2.567450999
AC027763.2	4.376781003
AC032011.1	0.366099494
AC032027.1	3.853678888
AC034102.1	17.06395948
AC034105.1	1.52541456
AC034110.1	1.371648418
AC034110.1	0.422964756
AC034110.2	0.188172213
AC034187.2	3.132402091
AC034193.1	273.906556
AC034193.2	22.4347556
